,id,name,hind_name,wikipedia_links
370,4748,Cloves Garlic ,Lehsun,https://en.wikipedia.org/wiki/Cloves garlic 
371,4780,Potato Salli , ,https://en.wikipedia.org/wiki/Potato salli 
372,4799,Oats , ,https://en.wikipedia.org/wiki/Oats 
373,4928,Brown Rice , ,https://en.wikipedia.org/wiki/Brown rice 
374,4988,Maize Flour ,Makai Ka Atta,https://en.wikipedia.org/wiki/Maize flour 
375,5021,Lime ,Mosambi,https://en.wikipedia.org/wiki/Lime 
376,5089,Chapatis , ,https://en.wikipedia.org/wiki/Chapatis 
377,5098,Cheese Sauce , ,https://en.wikipedia.org/wiki/Cheese sauce 
378,5166,Puffed Wheat , ,https://en.wikipedia.org/wiki/Puffed wheat 
379,5232,Strawberry Ice-Cream , ,https://en.wikipedia.org/wiki/Strawberry ice-cream 
380,5234,Nut Chikki , ,https://en.wikipedia.org/wiki/Nut chikki 
381,5289,Butterscotch Sauce , ,https://en.wikipedia.org/wiki/Butterscotch sauce 
382,5320,Rice Wrappers , ,https://en.wikipedia.org/wiki/Rice wrappers 
383,5344,Salad Cream , ,https://en.wikipedia.org/wiki/Salad cream 
384,5519,Worcesterchire Sauce , ,https://en.wikipedia.org/wiki/Worcesterchire sauce 
385,5537,Worcestershire Sauce , ,https://en.wikipedia.org/wiki/Worcestershire sauce 
386,5546,Barley ,Jau,https://en.wikipedia.org/wiki/Barley 
387,5774,Malvani Masala , ,https://en.wikipedia.org/wiki/Malvani masala 
388,5881,Ponkh , ,https://en.wikipedia.org/wiki/Ponkh 
389,5884,Mimosa Sugar , ,https://en.wikipedia.org/wiki/Mimosa sugar 
390,5909,Rotla , ,https://en.wikipedia.org/wiki/Rotla 
391,5937,Farfalle , ,https://en.wikipedia.org/wiki/Farfalle 
392,5973,Sour Cream , ,https://en.wikipedia.org/wiki/Sour cream 
393,6018,Goda Masala , ,https://en.wikipedia.org/wiki/Goda masala 
394,6071,Lemon Wedge , ,https://en.wikipedia.org/wiki/Lemon wedge 
395,6135,Meetha Chutney , ,https://en.wikipedia.org/wiki/Meetha chutney 
396,6136,Teekha Chutney , ,https://en.wikipedia.org/wiki/Teekha chutney 
397,6196,Gujarati Dal , ,https://en.wikipedia.org/wiki/Gujarati dal 
398,6222,Jalapenos , ,https://en.wikipedia.org/wiki/Jalapenos 
399,6235,Bread Buns , ,https://en.wikipedia.org/wiki/Bread buns 
400,6241,Pasta , ,https://en.wikipedia.org/wiki/Pasta 
401,6299,Kideny Beans ,Kashmiri Rajma ,https://en.wikipedia.org/wiki/Kideny beans 
402,6363,Capscium , ,https://en.wikipedia.org/wiki/Capscium 
403,6395,Dill ,Shepu/Suva Bhaji,https://en.wikipedia.org/wiki/Dill 
404,6401,Clove Garlic ,Lehsun,https://en.wikipedia.org/wiki/Clove garlic 
405,6415,Wheat Chapatis ,Gehun,https://en.wikipedia.org/wiki/Wheat chapatis 
406,6524,Ginger- Garlic ,Lehsun,https://en.wikipedia.org/wiki/Ginger- garlic 
407,6572,Chickpeas ,Kabuli Chana,https://en.wikipedia.org/wiki/Chickpeas 
408,6599,Beetroots , ,https://en.wikipedia.org/wiki/Beetroots 
409,6675,Ladi Pav , ,https://en.wikipedia.org/wiki/Ladi pav 
410,6759,Rocket ,Arugula,https://en.wikipedia.org/wiki/Rocket 
411,6885,Jackfruit , ,https://en.wikipedia.org/wiki/Jackfruit 
412,6984,Puffed Rice ,Kurmura,https://en.wikipedia.org/wiki/Puffed rice 
413,6996,Mulberry , ,https://en.wikipedia.org/wiki/Mulberry 
414,7161,Bhaji , ,https://en.wikipedia.org/wiki/Bhaji 
415,7169,Laddi Pavs , ,https://en.wikipedia.org/wiki/Laddi pavs 
416,7205,Trevti Dal , ,https://en.wikipedia.org/wiki/Trevti dal 
417,7442,Sour Dip , ,https://en.wikipedia.org/wiki/Sour dip 
418,7443,Gourd ,Tinda,https://en.wikipedia.org/wiki/Gourd 
419,7470,Kokum , ,https://en.wikipedia.org/wiki/Kokum 
420,7482,Chole , ,https://en.wikipedia.org/wiki/Chole 
421,7501,Water Chestnut Flour ,Shingoda,https://en.wikipedia.org/wiki/Water chestnut flour 
422,7529,Papdis , ,https://en.wikipedia.org/wiki/Papdis 
423,7531,Masala Dal , ,https://en.wikipedia.org/wiki/Masala dal 
424,7551,Kadhi , ,https://en.wikipedia.org/wiki/Kadhi 
425,7553,Mag Dal Khichdi , ,https://en.wikipedia.org/wiki/Mag dal khichdi 
426,7580,Panch Phoran , ,https://en.wikipedia.org/wiki/Panch phoran 
427,7606,Coriander–Cumin , ,https://en.wikipedia.org/wiki/Coriander–cumin 
428,7714,Marinade , ,https://en.wikipedia.org/wiki/Marinade 
429,7749,Aloo Bhujiya , ,https://en.wikipedia.org/wiki/Aloo bhujiya 
430,7766,Baby Potato , ,https://en.wikipedia.org/wiki/Baby potato 
431,7780,Pipe Fryums , ,https://en.wikipedia.org/wiki/Pipe fryums 
432,7788,Moath Beans ,Matki Flour ,https://en.wikipedia.org/wiki/Moath beans 
433,7821,Tomato Raita , ,https://en.wikipedia.org/wiki/Tomato raita 
434,7828,Mace ,Javantri,https://en.wikipedia.org/wiki/Mace 
435,7872,Marie Biscuits , ,https://en.wikipedia.org/wiki/Marie biscuits 
436,7873,Chocolate Biscuits , ,https://en.wikipedia.org/wiki/Chocolate biscuits 
437,7874,Nutella Hazelnut Chocolate Spread , ,https://en.wikipedia.org/wiki/Nutella hazelnut chocolate spread 
438,7912,Drumstick , ,https://en.wikipedia.org/wiki/Drumstick 
439,7949,Coleslaw , ,https://en.wikipedia.org/wiki/Coleslaw 
440,7950,Fries , ,https://en.wikipedia.org/wiki/Fries 
441,7989,Quinoa , ,https://en.wikipedia.org/wiki/Quinoa 
442,8044,Jam , ,https://en.wikipedia.org/wiki/Jam 
443,8050,Chocolate Cake , ,https://en.wikipedia.org/wiki/Chocolate cake 
444,8061,Cherry Liquer , ,https://en.wikipedia.org/wiki/Cherry liquer 
445,8064,Cake Board , ,https://en.wikipedia.org/wiki/Cake board 
446,8067,Bowl , ,https://en.wikipedia.org/wiki/Bowl 
447,8070,Maraschino Cherries , ,https://en.wikipedia.org/wiki/Maraschino cherries 
448,8071,Butter Paper , ,https://en.wikipedia.org/wiki/Butter paper 
449,8112,Grape , ,https://en.wikipedia.org/wiki/Grape 
450,8124,Jamun , ,https://en.wikipedia.org/wiki/Jamun 
451,8168,Raspberry , ,https://en.wikipedia.org/wiki/Raspberry 
452,8177,Raspberries , ,https://en.wikipedia.org/wiki/Raspberries 
453,8192,Tea , ,https://en.wikipedia.org/wiki/Tea 
454,8194,Blackberries , ,https://en.wikipedia.org/wiki/Blackberries 
455,8199,Blueberry , ,https://en.wikipedia.org/wiki/Blueberry 
456,8226,Coconut Meat , ,https://en.wikipedia.org/wiki/Coconut meat 
457,8241,Chocolate Fans , ,https://en.wikipedia.org/wiki/Chocolate fans 
458,8248,Quinoa Flour , ,https://en.wikipedia.org/wiki/Quinoa flour 
459,8267,Chia , ,https://en.wikipedia.org/wiki/Chia 
460,8412,Chocolate Butter , ,https://en.wikipedia.org/wiki/Chocolate butter 
461,8413,Bourbon Biscuits , ,https://en.wikipedia.org/wiki/Bourbon biscuits 
462,8416,Bournvita , ,https://en.wikipedia.org/wiki/Bournvita 
463,8427,Madras Curry , ,https://en.wikipedia.org/wiki/Madras curry 
464,8454,Golden , ,https://en.wikipedia.org/wiki/Golden 
465,8456,Milk Chocolate Truffle , ,https://en.wikipedia.org/wiki/Milk chocolate truffle 
466,8457,Cool Whip , ,https://en.wikipedia.org/wiki/Cool whip 
467,8460,Chocolate Mousse , ,https://en.wikipedia.org/wiki/Chocolate mousse 
468,8464,Scraper , ,https://en.wikipedia.org/wiki/Scraper 
469,8465,Cutter , ,https://en.wikipedia.org/wiki/Cutter 
470,8475,Papdi , ,https://en.wikipedia.org/wiki/Papdi 
471,8734,Granules , ,https://en.wikipedia.org/wiki/Granules 
472,8802,Cheese Spread , ,https://en.wikipedia.org/wiki/Cheese spread 
473,8806,Sprinkles , ,https://en.wikipedia.org/wiki/Sprinkles 
474,8810,Cream Corn , ,https://en.wikipedia.org/wiki/Cream corn 
475,8873,Bok Choy , ,https://en.wikipedia.org/wiki/Bok choy 
476,8879,Bean Sauce , ,https://en.wikipedia.org/wiki/Bean sauce 
477,8905,Tamarind Water ,Imli,https://en.wikipedia.org/wiki/Tamarind water 
478,8927,Radishes , ,https://en.wikipedia.org/wiki/Radishes 
479,8929,Chopping Board , ,https://en.wikipedia.org/wiki/Chopping board 
480,8930,Carving Knife , ,https://en.wikipedia.org/wiki/Carving knife 
481,8931,Satay , ,https://en.wikipedia.org/wiki/Satay 
482,8932,Toothpicks , ,https://en.wikipedia.org/wiki/Toothpicks 
483,8974,Spice , ,https://en.wikipedia.org/wiki/Spice 
484,9014,Egg Yolk , ,https://en.wikipedia.org/wiki/Egg yolk 
485,9233,Garlic Toast , ,https://en.wikipedia.org/wiki/Garlic toast 
486,9240,Chinese Sauce , ,https://en.wikipedia.org/wiki/Chinese sauce 
487,9280,Pear , ,https://en.wikipedia.org/wiki/Pear 
488,9325,Water Chestnuts , ,https://en.wikipedia.org/wiki/Water chestnuts 
489,9387,Dill Potatoes Carrots , ,https://en.wikipedia.org/wiki/Dill potatoes carrots 
490,9388,Crepes , ,https://en.wikipedia.org/wiki/Crepes 
491,9389,Mexican Sauce , ,https://en.wikipedia.org/wiki/Mexican sauce 
492,9397,Puréed Broccoli , ,https://en.wikipedia.org/wiki/Puréed broccoli 
493,9462,Chinese Spice , ,https://en.wikipedia.org/wiki/Chinese spice 
494,9464,Lemon Grass ,Hare Chai Ki Patti,https://en.wikipedia.org/wiki/Lemon grass 
495,9479,Vegetarian Seasoning , ,https://en.wikipedia.org/wiki/Vegetarian seasoning 
496,9539,Wheat Tortillas , ,https://en.wikipedia.org/wiki/Wheat tortillas 
497,9673,Dhan Saak Dal , ,https://en.wikipedia.org/wiki/Dhan saak dal 
498,9758,Brownie , ,https://en.wikipedia.org/wiki/Brownie 
499,9778,Peach , ,https://en.wikipedia.org/wiki/Peach 
500,9794,Brownies , ,https://en.wikipedia.org/wiki/Brownies 
501,9795,Pickwick Biscuits , ,https://en.wikipedia.org/wiki/Pickwick biscuits 
502,9828,Brussels , ,https://en.wikipedia.org/wiki/Brussels 
503,9843,Buckwheat ,Kuttu Or Kutti No Daro,https://en.wikipedia.org/wiki/Buckwheat 
504,9854,Arrowroot Flour ,Paniphal,https://en.wikipedia.org/wiki/Arrowroot flour 
505,9870,Sour Curds ,Khatta Dahi,https://en.wikipedia.org/wiki/Sour curds 
506,9879,Minty Chutney , ,https://en.wikipedia.org/wiki/Minty chutney 
507,9895,Buckwheat Groats ,Kuttu Or Kutti No Daro,https://en.wikipedia.org/wiki/Buckwheat groats 
508,9930,Peanut Kadhi , ,https://en.wikipedia.org/wiki/Peanut kadhi 
509,9951,Mint Onion Chutney , ,https://en.wikipedia.org/wiki/Mint onion chutney 
510,9963,Karela Kadhi , ,https://en.wikipedia.org/wiki/Karela kadhi 
511,10101,Brown Bread Buns , ,https://en.wikipedia.org/wiki/Brown bread buns 
512,10105,Cucumbers , ,https://en.wikipedia.org/wiki/Cucumbers 
513,10126,Rice Noodles , ,https://en.wikipedia.org/wiki/Rice noodles 
514,10148,Field Beans ,Vaal Dal ,https://en.wikipedia.org/wiki/Field beans 
515,10161,Green-Chilli , ,https://en.wikipedia.org/wiki/Green-chilli 
516,10188,Brown Chick Peas ,Kala Chana ,https://en.wikipedia.org/wiki/Brown chick peas 
517,10223,Chinese Rice , ,https://en.wikipedia.org/wiki/Chinese rice 
518,10244,Burrata Cheese , ,https://en.wikipedia.org/wiki/Burrata cheese 
519,10307,Tabasco , ,https://en.wikipedia.org/wiki/Tabasco 
520,10318,Nutri Tortillas , ,https://en.wikipedia.org/wiki/Nutri tortillas 
521,10344,Flour Tortillas , ,https://en.wikipedia.org/wiki/Flour tortillas 
522,10345,Mexican Rice , ,https://en.wikipedia.org/wiki/Mexican rice 
523,10367,Wheat Mexican Tortillas , ,https://en.wikipedia.org/wiki/Wheat mexican tortillas 
524,10372,Vaal , ,https://en.wikipedia.org/wiki/Vaal 
525,10421,Buttermilk , ,https://en.wikipedia.org/wiki/Buttermilk 
526,10494,Butterscotch Nuts , ,https://en.wikipedia.org/wiki/Butterscotch nuts 
527,10895,Khichadi , ,https://en.wikipedia.org/wiki/Khichadi 
528,11055,Capsicums , ,https://en.wikipedia.org/wiki/Capsicums 
529,11157,Jam Sauce , ,https://en.wikipedia.org/wiki/Jam sauce 
530,11160,Bread Croutons , ,https://en.wikipedia.org/wiki/Bread croutons 
531,11214,Low-Calorie Sauce , ,https://en.wikipedia.org/wiki/Low-calorie sauce 
532,11349,Sesame Oil ,Til,https://en.wikipedia.org/wiki/Sesame oil 
533,11360,Idlis , ,https://en.wikipedia.org/wiki/Idlis 
534,11361,Dosas , ,https://en.wikipedia.org/wiki/Dosas 
535,11381,Caramel Sauce , ,https://en.wikipedia.org/wiki/Caramel sauce 
536,11390,Gems , ,https://en.wikipedia.org/wiki/Gems 
537,11394,Gelatine , ,https://en.wikipedia.org/wiki/Gelatine 
538,11412,Maize ,,https://en.wikipedia.org/wiki/Maize 
539,11417,Caramel Popcorn , ,https://en.wikipedia.org/wiki/Caramel popcorn 
540,11444,Stuffed Olives , ,https://en.wikipedia.org/wiki/Stuffed olives 
541,11492,Dog Roll , ,https://en.wikipedia.org/wiki/Dog roll 
542,11510,Kesar Shrikhand , ,https://en.wikipedia.org/wiki/Kesar shrikhand 
543,11602,High Fibre Chutney , ,https://en.wikipedia.org/wiki/High fibre chutney 
544,11685,Honey Lemon , ,https://en.wikipedia.org/wiki/Honey lemon 
545,11795,Crepés , ,https://en.wikipedia.org/wiki/Crepés 
546,11981,Thousand Island , ,https://en.wikipedia.org/wiki/Thousand island 
547,12047,Cashew Nuts ,Kaju,https://en.wikipedia.org/wiki/Cashew nuts 
548,12048,Malvani , ,https://en.wikipedia.org/wiki/Malvani 
549,12062,Lotus , ,https://en.wikipedia.org/wiki/Lotus 
550,12077,Candied , ,https://en.wikipedia.org/wiki/Candied 
551,12080,Coffee Ice-Cream , ,https://en.wikipedia.org/wiki/Coffee ice-cream 
552,12189,Potato Wafers , ,https://en.wikipedia.org/wiki/Potato wafers 
553,12267,Wheat Bhakri , ,https://en.wikipedia.org/wiki/Wheat bhakri 
554,12313,Wheat Chapattis , ,https://en.wikipedia.org/wiki/Wheat chapattis 
555,12548,Ginger- Chilli , ,https://en.wikipedia.org/wiki/Ginger- chilli 
556,12583,Chana Chor Garam , ,https://en.wikipedia.org/wiki/Chana chor garam 
557,12835,Wheat Parathas , ,https://en.wikipedia.org/wiki/Wheat parathas 
558,12932,Leftover Chapattis , ,https://en.wikipedia.org/wiki/Leftover chapattis 
559,13037,Corn Cobs , ,https://en.wikipedia.org/wiki/Corn cobs 
560,13088,Leftover Wheat Rotis , ,https://en.wikipedia.org/wiki/Leftover wheat rotis 
561,13139,Chawli , ,https://en.wikipedia.org/wiki/Chawli 
562,13147,Wheat Germ , ,https://en.wikipedia.org/wiki/Wheat germ 
563,13239,Chilli-Garlic Chutney , ,https://en.wikipedia.org/wiki/Chilli-garlic chutney 
564,13328,Chilli Thecha , ,https://en.wikipedia.org/wiki/Chilli thecha 
565,13416,Wheat Burger Buns , ,https://en.wikipedia.org/wiki/Wheat burger buns 
566,13534,Bathua , ,https://en.wikipedia.org/wiki/Bathua 
567,13548,Cochineal , ,https://en.wikipedia.org/wiki/Cochineal 
568,13625,Chilli Garlic Sauce , ,https://en.wikipedia.org/wiki/Chilli garlic sauce 
569,13646,Khari Biscuits , ,https://en.wikipedia.org/wiki/Khari biscuits 
570,13729,Cracker Biscuits , ,https://en.wikipedia.org/wiki/Cracker biscuits 
571,13798,Vegetable Crudités , ,https://en.wikipedia.org/wiki/Vegetable crudités 
572,13806,Little Mustard , ,https://en.wikipedia.org/wiki/Little mustard 
573,13815,Wine , ,https://en.wikipedia.org/wiki/Wine 
574,13817,Herb Bread , ,https://en.wikipedia.org/wiki/Herb bread 
575,13818,Pav , ,https://en.wikipedia.org/wiki/Pav 
576,13837,Brown , ,https://en.wikipedia.org/wiki/Brown 
577,13861,Sandwich Masala , ,https://en.wikipedia.org/wiki/Sandwich masala 
578,13877,Kitchen King Masala , ,https://en.wikipedia.org/wiki/Kitchen king masala 
579,13896,Cheddar Cheese , ,https://en.wikipedia.org/wiki/Cheddar cheese 
580,13950,Ladi Pavs , ,https://en.wikipedia.org/wiki/Ladi pavs 
581,13952,Sukha Lehsun Chutney , ,https://en.wikipedia.org/wiki/Sukha lehsun chutney 
582,13967,Leek , ,https://en.wikipedia.org/wiki/Leek 
583,14023,Cheeslings , ,https://en.wikipedia.org/wiki/Cheeslings 
584,14055,Chipotle Sauce , ,https://en.wikipedia.org/wiki/Chipotle sauce 
585,14111,Bourbon , ,https://en.wikipedia.org/wiki/Bourbon 
586,14121,Orange Sauce , ,https://en.wikipedia.org/wiki/Orange sauce 
587,14139,Pizza Bases , ,https://en.wikipedia.org/wiki/Pizza bases 
588,14143,Pesto , ,https://en.wikipedia.org/wiki/Pesto 
589,14261,Tarts , ,https://en.wikipedia.org/wiki/Tarts 
590,14325,Maggi Noodles , ,https://en.wikipedia.org/wiki/Maggi noodles 
591,14326,Maggi Noodles Masala , ,https://en.wikipedia.org/wiki/Maggi noodles masala 
592,14448,Schezwan Sauce , ,https://en.wikipedia.org/wiki/Schezwan sauce 
593,14460,Wheat Pasta , ,https://en.wikipedia.org/wiki/Wheat pasta 
594,14477,Penne , ,https://en.wikipedia.org/wiki/Penne 
595,14615,Melba Toast , ,https://en.wikipedia.org/wiki/Melba toast 
596,14755,Chenna , ,https://en.wikipedia.org/wiki/Chenna 
597,14782,Cashew Barfi , ,https://en.wikipedia.org/wiki/Cashew barfi 
598,14789,Raspberry Jam , ,https://en.wikipedia.org/wiki/Raspberry jam 
599,14931,Nutritious Chutney , ,https://en.wikipedia.org/wiki/Nutritious chutney 
600,15071,Salad Oil , ,https://en.wikipedia.org/wiki/Salad oil 
601,15148,Beans Tomato , ,https://en.wikipedia.org/wiki/Beans tomato 
602,15300,Chilli Garlic , ,https://en.wikipedia.org/wiki/Chilli garlic 
603,15313,Chilli Oil , ,https://en.wikipedia.org/wiki/Chilli oil 
604,15481,Guacamole , ,https://en.wikipedia.org/wiki/Guacamole 
605,15484,Schezuan Peppers ,Triphal,https://en.wikipedia.org/wiki/Schezuan peppers 
606,15499,Hoisin Sauce , ,https://en.wikipedia.org/wiki/Hoisin sauce 
607,15564,Khimchi , ,https://en.wikipedia.org/wiki/Khimchi 
608,15870,Pandi Chillies , ,https://en.wikipedia.org/wiki/Pandi chillies 
609,15887,Malagapdi , ,https://en.wikipedia.org/wiki/Malagapdi 
610,15933,Malgapodi , ,https://en.wikipedia.org/wiki/Malgapodi 
611,15958,Chocolate Ice-Cream , ,https://en.wikipedia.org/wiki/Chocolate ice-cream 
612,16024,Chocolate Cakes , ,https://en.wikipedia.org/wiki/Chocolate cakes 
613,16027,Chocolate Cream Biscuits , ,https://en.wikipedia.org/wiki/Chocolate cream biscuits 
614,16094,Milk Chocolate Mousse , ,https://en.wikipedia.org/wiki/Milk chocolate mousse 
615,16096,Cellotape , ,https://en.wikipedia.org/wiki/Cellotape 
616,16123,Margarine , ,https://en.wikipedia.org/wiki/Margarine 
617,16148,Chocolate Butter Cream , ,https://en.wikipedia.org/wiki/Chocolate butter cream 
618,16193,Chocolate Vermicelli , ,https://en.wikipedia.org/wiki/Chocolate vermicelli 
619,16196,Chocolate Truffle , ,https://en.wikipedia.org/wiki/Chocolate truffle 
620,16246,Chocolate Chip Cookies , ,https://en.wikipedia.org/wiki/Chocolate chip cookies 
621,16295,Silver , ,https://en.wikipedia.org/wiki/Silver 
622,16310,Almond Butter , ,https://en.wikipedia.org/wiki/Almond butter 
623,16346,Digestive , ,https://en.wikipedia.org/wiki/Digestive 
624,16373,Amul Chocolate , ,https://en.wikipedia.org/wiki/Amul chocolate 
625,16405,Stars , ,https://en.wikipedia.org/wiki/Stars 
626,16407,Choux Pastry , ,https://en.wikipedia.org/wiki/Choux pastry 
627,16429,Oreo Cookies , ,https://en.wikipedia.org/wiki/Oreo cookies 
628,16436,Sprig Mint , ,https://en.wikipedia.org/wiki/Sprig mint 
629,16458,Hazelnut , ,https://en.wikipedia.org/wiki/Hazelnut 
630,16467,Chocolate Bytes , ,https://en.wikipedia.org/wiki/Chocolate bytes 
631,16469,Chocolate Ice Cream , ,https://en.wikipedia.org/wiki/Chocolate ice cream 
632,16470,Chocolate Sauce , ,https://en.wikipedia.org/wiki/Chocolate sauce 
633,16473,Kit Kat Chocolate , ,https://en.wikipedia.org/wiki/Kit kat chocolate 
634,16474,Chocolate Wafer Rolls , ,https://en.wikipedia.org/wiki/Chocolate wafer rolls 
635,16495,Food Colouring , ,https://en.wikipedia.org/wiki/Food colouring 
636,16513,Marshmallows , ,https://en.wikipedia.org/wiki/Marshmallows 
637,16538,Peppermint , ,https://en.wikipedia.org/wiki/Peppermint 
638,16582,Almond Praline , ,https://en.wikipedia.org/wiki/Almond praline 
639,16605,Candied Orange , ,https://en.wikipedia.org/wiki/Candied orange 
640,16639,Puris , ,https://en.wikipedia.org/wiki/Puris 
641,16641,Colourful Sprinkles , ,https://en.wikipedia.org/wiki/Colourful sprinkles 
642,16658,Milk Chocolate , ,https://en.wikipedia.org/wiki/Milk chocolate 
643,16707,Glace Cherries , ,https://en.wikipedia.org/wiki/Glace cherries 
644,16747,Colorful Sprinklers , ,https://en.wikipedia.org/wiki/Colorful sprinklers 
645,16800,Chocolate Coated Strawberries , ,https://en.wikipedia.org/wiki/Chocolate coated strawberries 
646,16827,Waffle Cones , ,https://en.wikipedia.org/wiki/Waffle cones 
647,16857,Pastry Base , ,https://en.wikipedia.org/wiki/Pastry base 
648,16869,Walnut ,Akhrot,https://en.wikipedia.org/wiki/Walnut 
649,16909,Cranberries , ,https://en.wikipedia.org/wiki/Cranberries 
650,16926,Cow Peas ,Chola Dal ,https://en.wikipedia.org/wiki/Cow peas 
651,16956,Soda Water , ,https://en.wikipedia.org/wiki/Soda water 
652,16982,Tea Bag , ,https://en.wikipedia.org/wiki/Tea bag 
653,17033,Samosas , ,https://en.wikipedia.org/wiki/Samosas 
654,17091,Bhaturas , ,https://en.wikipedia.org/wiki/Bhaturas 
655,17228,Cumin Seed Crackers , ,https://en.wikipedia.org/wiki/Cumin seed crackers 
656,17229,Coarse Wheat Flour ,Jada Gehun Ka Atta,https://en.wikipedia.org/wiki/Coarse wheat flour 
657,17336,Bottle Lemonade , ,https://en.wikipedia.org/wiki/Bottle lemonade 
658,17339,Feta , ,https://en.wikipedia.org/wiki/Feta 
659,17351,Khus , ,https://en.wikipedia.org/wiki/Khus 
660,17352,Kewra Water , ,https://en.wikipedia.org/wiki/Kewra water 
661,17355,Carbonated , ,https://en.wikipedia.org/wiki/Carbonated 
662,17356,Lemon Drink , ,https://en.wikipedia.org/wiki/Lemon drink 
663,17361,Sweetlime , ,https://en.wikipedia.org/wiki/Sweetlime 
664,17375,Oranges , ,https://en.wikipedia.org/wiki/Oranges 
665,17376,Limes , ,https://en.wikipedia.org/wiki/Limes 
666,17449,Tobasco Sauce , ,https://en.wikipedia.org/wiki/Tobasco sauce 
667,17485,Oyster Mushrooms , ,https://en.wikipedia.org/wiki/Oyster mushrooms 
668,17488,Thai Ginger ,Galangal ,https://en.wikipedia.org/wiki/Thai ginger 
669,17518,Chilas , ,https://en.wikipedia.org/wiki/Chilas 
670,17558,Coconut Water , ,https://en.wikipedia.org/wiki/Coconut water 
671,17588,Coconut Flesh , ,https://en.wikipedia.org/wiki/Coconut flesh 
672,17626,Coconut Biscuit , ,https://en.wikipedia.org/wiki/Coconut biscuit 
673,17632,Coconu , ,https://en.wikipedia.org/wiki/Coconu 
674,17675,Falooda ,Subza,https://en.wikipedia.org/wiki/Falooda 
675,17677,Kiwi , ,https://en.wikipedia.org/wiki/Kiwi 
676,17747,Coconut Flour , ,https://en.wikipedia.org/wiki/Coconut flour 
677,17753,Flaxseed , ,https://en.wikipedia.org/wiki/Flaxseed 
678,17803,Kewra , ,https://en.wikipedia.org/wiki/Kewra 
679,17821,Chocolate Cream , ,https://en.wikipedia.org/wiki/Chocolate cream 
680,17822,Vanilla Glace , ,https://en.wikipedia.org/wiki/Vanilla glace 
681,17853,Rose , ,https://en.wikipedia.org/wiki/Rose 
682,17861,Dessert Apple , ,https://en.wikipedia.org/wiki/Dessert apple 
683,17944,Coconut Cream , ,https://en.wikipedia.org/wiki/Coconut cream 
684,18052,Appam , ,https://en.wikipedia.org/wiki/Appam 
685,18133,Vanilla Ice- Cream , ,https://en.wikipedia.org/wiki/Vanilla ice- cream 
686,18191,Coca-Cola , ,https://en.wikipedia.org/wiki/Coca-cola 
687,18227,Misri , ,https://en.wikipedia.org/wiki/Misri 
688,18241,Wheat Khakhras ,Gehun,https://en.wikipedia.org/wiki/Wheat khakhras 
689,18255,Methi Crispies , ,https://en.wikipedia.org/wiki/Methi crispies 
690,18280,Roti , ,https://en.wikipedia.org/wiki/Roti 
691,18331,Rice Semolina ,Idli Rawa,https://en.wikipedia.org/wiki/Rice semolina 
692,18335,Tomato Chutney , ,https://en.wikipedia.org/wiki/Tomato chutney 
693,18349,Coriander Garlic Chutney , ,https://en.wikipedia.org/wiki/Coriander garlic chutney 
694,18369,Rolled Chocolate Wafer Biscuits , ,https://en.wikipedia.org/wiki/Rolled chocolate wafer biscuits 
695,18654,Canapés , ,https://en.wikipedia.org/wiki/Canapés 
696,18688,Jalapeno , ,https://en.wikipedia.org/wiki/Jalapeno 
697,18730,Wheat Pizza Bases ,Gehun,https://en.wikipedia.org/wiki/Wheat pizza bases 
698,18865,Soda Bi Carb , ,https://en.wikipedia.org/wiki/Soda bi carb 
699,18873,Cream Cracker Biscuit , ,https://en.wikipedia.org/wiki/Cream cracker biscuit 
700,19022,Papadis , ,https://en.wikipedia.org/wiki/Papadis 
701,19128,Dip , ,https://en.wikipedia.org/wiki/Dip 
702,19233,Mustard Sauce ,Rai/ Sarson,https://en.wikipedia.org/wiki/Mustard sauce 
703,19474,Phulkas , ,https://en.wikipedia.org/wiki/Phulkas 
704,19506,Carrot Garlic Chutney , ,https://en.wikipedia.org/wiki/Carrot garlic chutney 
705,19637,Sambhar Masala , ,https://en.wikipedia.org/wiki/Sambhar masala 
706,19648,Vegetable Idlis , ,https://en.wikipedia.org/wiki/Vegetable idlis 
707,19658,Phudina Chutney , ,https://en.wikipedia.org/wiki/Phudina chutney 
708,19850,Corns ,Makai,https://en.wikipedia.org/wiki/Corns 
709,19905,Monaco Biscuits , ,https://en.wikipedia.org/wiki/Monaco biscuits 
710,20009,Wonton Wrapper , ,https://en.wikipedia.org/wiki/Wonton wrapper 
711,20018,Cranberry , ,https://en.wikipedia.org/wiki/Cranberry 
712,20026,Warm Water , ,https://en.wikipedia.org/wiki/Warm water 
713,20045,Bagels , ,https://en.wikipedia.org/wiki/Bagels 
714,20170,Honey Chilli Sauce , ,https://en.wikipedia.org/wiki/Honey chilli sauce 
715,20171,Onion Ginger Dip , ,https://en.wikipedia.org/wiki/Onion ginger dip 
716,20231,Arborio Rice , ,https://en.wikipedia.org/wiki/Arborio rice 
717,20273,Wafers , ,https://en.wikipedia.org/wiki/Wafers 
718,20312,Thin Pizza Base , ,https://en.wikipedia.org/wiki/Thin pizza base 
719,20364,Wheat Penne , ,https://en.wikipedia.org/wiki/Wheat penne 
720,20525,Romaine Lettuce , ,https://en.wikipedia.org/wiki/Romaine lettuce 
721,20540,Parmesan , ,https://en.wikipedia.org/wiki/Parmesan 
